DATE,Time,Temp
11/3/2019,04:53:00,35
11/3/2019,05:53:00,34
11/3/2019,06:53:00,35
11/3/2019,07:53:00,42
11/3/2019,08:53:00,50
11/3/2019,09:53:00,55
11/3/2019,10:53:00,58
11/3/2019,11:53:00,60
11/3/2019,12:53:00,61
11/3/2019,13:53:00,62
11/3/2019,14:53:00,63
11/3/2019,15:53:00,61
11/3/2019,16:53:00,60
11/3/2019,17:53:00,50
11/3/2019,18:53:00,47
11/3/2019,19:53:00,43
11/3/2019,20:53:00,44
11/3/2019,21:53:00,42
11/3/2019,22:53:00,41
11/3/2019,23:53:00,40
11/4/2019,00:53:00,40
11/4/2019,01:53:00,40
11/4/2019,02:53:00,42
11/4/2019,03:53:00,43
11/4/2019,04:53:00,43
11/4/2019,05:53:00,46
11/4/2019,06:53:00,47
11/4/2019,07:53:00,49
11/4/2019,08:53:00,50
11/4/2019,09:53:00,53
11/4/2019,10:53:00,56
11/4/2019,11:53:00,58
11/4/2019,12:53:00,59
11/4/2019,13:53:00,60
11/4/2019,14:53:00,60
11/4/2019,15:53:00,59
11/4/2019,16:53:00,57
11/4/2019,17:53:00,54
11/4/2019,18:53:00,52
11/4/2019,19:53:00,54
11/4/2019,20:53:00,54
11/4/2019,21:53:00,55
11/4/2019,22:53:00,55
11/4/2019,23:53:00,55
11/5/2019,00:53:00,55
11/5/2019,01:53:00,55
11/5/2019,02:29:00,54
11/5/2019,02:53:00,54
11/5/2019,03:01:00,53
11/5/2019,03:53:00,49
11/5/2019,04:53:00,49
11/5/2019,05:53:00,50
11/5/2019,06:53:00,49
11/5/2019,07:53:00,57
11/5/2019,08:53:00,61
11/5/2019,09:53:00,65
11/5/2019,10:53:00,67
11/5/2019,11:53:00,70
11/5/2019,12:53:00,71
11/5/2019,13:53:00,72
11/5/2019,14:53:00,72
11/5/2019,15:53:00,70
11/5/2019,16:53:00,62
11/5/2019,17:53:00,58
11/5/2019,18:53:00,55
11/5/2019,19:53:00,53
11/5/2019,20:53:00,51
11/5/2019,21:53:00,48
11/5/2019,22:53:00,48
11/5/2019,23:53:00,47
11/6/2019,00:53:00,46
11/6/2019,01:53:00,45
11/6/2019,02:53:00,45
11/6/2019,03:53:00,46
11/6/2019,04:53:00,47
11/6/2019,05:53:00,50
11/6/2019,06:53:00,53
11/6/2019,07:53:00,55
11/6/2019,08:53:00,60
11/6/2019,09:53:00,65
11/6/2019,10:53:00,69
11/6/2019,11:53:00,72
11/6/2019,12:53:00,75
11/6/2019,13:53:00,75
11/6/2019,14:53:00,74
11/6/2019,15:53:00,73
11/6/2019,16:53:00,65
11/6/2019,17:53:00,58
11/6/2019,18:53:00,57
11/6/2019,19:53:00,58
11/6/2019,20:53:00,59
11/6/2019,21:53:00,57
11/6/2019,22:53:00,62
11/6/2019,23:53:00,61
11/7/2019,00:53:00,60
11/7/2019,01:53:00,58
11/7/2019,02:53:00,61
11/7/2019,03:53:00,61
11/7/2019,04:53:00,62
11/7/2019,05:53:00,61
11/7/2019,06:53:00,61
11/7/2019,07:53:00,64
11/7/2019,08:53:00,66
11/7/2019,08:55:00,65
11/7/2019,09:06:00,66
11/7/2019,09:53:00,67
11/7/2019,10:33:00,68
11/7/2019,10:53:00,69
11/7/2019,11:06:00,70
11/7/2019,11:11:00,71
11/7/2019,11:48:00,72
11/7/2019,11:53:00,71
11/7/2019,12:53:00,72
11/7/2019,13:53:00,72
11/7/2019,14:31:00,68
11/7/2019,14:51:00,66
11/7/2019,14:53:00,67
11/7/2019,15:28:00,66
11/7/2019,15:40:00,66
11/7/2019,15:51:00,66
11/7/2019,15:53:00,66
11/7/2019,16:03:00,66
11/7/2019,16:40:00,66
11/7/2019,16:49:00,64
11/7/2019,16:53:00,64
11/7/2019,16:58:00,63
11/7/2019,17:12:00,61
11/7/2019,17:44:00,60
11/7/2019,17:53:00,60
11/7/2019,18:51:00,59
11/7/2019,18:53:00,59
11/7/2019,19:17:00,59
11/7/2019,19:32:00,59
11/7/2019,19:53:00,58
11/7/2019,20:38:00,58
11/7/2019,20:51:00,57
11/7/2019,20:53:00,58
11/7/2019,21:51:00,55
11/7/2019,21:53:00,56
11/7/2019,22:27:00,54
11/7/2019,22:53:00,52
11/7/2019,23:53:00,51
11/8/2019,00:53:00,48
11/8/2019,01:53:00,48
11/8/2019,02:53:00,47
11/8/2019,03:21:00,46
11/8/2019,03:44:00,45
11/8/2019,03:53:00,45
11/8/2019,04:51:00,43
11/8/2019,04:53:00,43
11/8/2019,04:56:00,43
11/8/2019,05:53:00,42
11/8/2019,06:53:00,41
11/8/2019,07:26:00,40
11/8/2019,07:48:00,41
11/8/2019,07:53:00,41
11/8/2019,08:51:00,41
11/8/2019,08:53:00,41
11/8/2019,09:53:00,43
11/8/2019,10:53:00,45
11/8/2019,11:53:00,47
11/8/2019,12:53:00,49
11/8/2019,13:53:00,48
11/8/2019,14:53:00,48
11/8/2019,15:53:00,47
11/8/2019,16:53:00,44
11/8/2019,17:53:00,42
11/8/2019,18:53:00,38
11/8/2019,19:53:00,37
11/8/2019,20:53:00,37
11/8/2019,21:53:00,36
11/8/2019,22:53:00,35
11/8/2019,23:53:00,32
11/9/2019,00:53:00,30
11/9/2019,01:53:00,31
11/9/2019,02:53:00,31
11/9/2019,03:53:00,31
11/9/2019,04:53:00,30
11/9/2019,05:53:00,30
11/9/2019,06:53:00,32
11/9/2019,07:53:00,36
11/9/2019,08:53:00,45
11/9/2019,09:53:00,50
11/9/2019,10:53:00,53
11/9/2019,11:53:00,56
11/9/2019,12:53:00,58
11/9/2019,13:53:00,59
11/9/2019,14:53:00,60
11/9/2019,15:53:00,59
11/9/2019,16:53:00,54
11/9/2019,17:53:00,49
11/9/2019,18:53:00,44
11/9/2019,19:53:00,45
11/9/2019,20:53:00,42
11/9/2019,21:53:00,41
11/9/2019,22:53:00,40
11/9/2019,23:53:00,40
11/10/2019,00:53:00,39
11/10/2019,01:53:00,38
11/10/2019,02:53:00,39
11/10/2019,03:53:00,38
11/10/2019,04:53:00,37
11/10/2019,05:53:00,37
11/10/2019,06:53:00,39
11/10/2019,07:53:00,47
11/10/2019,08:53:00,53
11/10/2019,09:53:00,58
11/10/2019,10:53:00,61
11/10/2019,11:53:00,65
11/10/2019,12:53:00,66
11/10/2019,13:53:00,66
11/10/2019,14:53:00,67
11/10/2019,15:53:00,65
11/10/2019,16:53:00,61
11/10/2019,17:53:00,53
11/10/2019,18:53:00,50
11/10/2019,19:53:00,48
11/10/2019,20:53:00,47
11/10/2019,21:53:00,45
11/10/2019,22:53:00,44
11/10/2019,23:53:00,44
11/11/2019,00:53:00,44
11/11/2019,01:53:00,47
11/11/2019,02:53:00,45
11/11/2019,03:53:00,44
11/11/2019,04:53:00,44
11/11/2019,05:53:00,44
11/11/2019,06:53:00,45
11/11/2019,07:53:00,53
11/11/2019,08:53:00,61
11/11/2019,09:53:00,63
11/11/2019,10:53:00,66
11/11/2019,11:53:00,68
11/11/2019,12:53:00,69
11/11/2019,13:53:00,72
11/11/2019,14:53:00,69
11/11/2019,15:53:00,67
11/11/2019,16:53:00,65
11/11/2019,17:53:00,64
11/11/2019,18:53:00,63
11/11/2019,19:53:00,62
11/11/2019,20:53:00,62
11/11/2019,21:53:00,61
11/11/2019,22:44:00,58
11/11/2019,22:53:00,58
11/11/2019,23:49:00,57
11/11/2019,23:53:00,57
11/12/2019,00:11:00,54
11/12/2019,00:53:00,46
11/12/2019,01:53:00,41
11/12/2019,02:06:00,40
11/12/2019,02:35:00,39
11/12/2019,02:49:00,37
11/12/2019,02:53:00,38
11/12/2019,03:17:00,37
11/12/2019,03:51:00,36
11/12/2019,03:53:00,36
11/12/2019,04:53:00,34
11/12/2019,05:53:00,33
11/12/2019,05:58:00,33
11/12/2019,06:22:00,32
11/12/2019,06:53:00,32
11/12/2019,07:53:00,31
11/12/2019,08:30:00,31
11/12/2019,08:53:00,30
11/12/2019,09:17:00,30
11/12/2019,09:53:00,31
11/12/2019,10:36:00,30
11/12/2019,10:53:00,30
11/12/2019,11:37:00,29
11/12/2019,11:53:00,29
11/12/2019,12:53:00,32
11/12/2019,13:53:00,33
11/12/2019,14:23:00,33
11/12/2019,14:53:00,34
11/12/2019,15:53:00,34
11/12/2019,16:53:00,31
11/12/2019,17:53:00,29
11/12/2019,18:53:00,28
11/12/2019,19:53:00,27
11/12/2019,20:53:00,26
11/12/2019,21:53:00,24
11/12/2019,22:53:00,24
11/12/2019,23:53:00,23
11/13/2019,00:53:00,22
11/13/2019,01:53:00,21
11/13/2019,02:53:00,20
11/13/2019,03:53:00,19
11/13/2019,04:53:00,20
11/13/2019,05:53:00,19
11/13/2019,06:53:00,23
11/13/2019,07:53:00,26
11/13/2019,08:53:00,31
11/13/2019,09:53:00,36
11/13/2019,10:53:00,41
11/13/2019,11:53:00,43
11/13/2019,12:53:00,45
11/13/2019,13:53:00,48
11/13/2019,14:53:00,48
11/13/2019,15:53:00,47
11/13/2019,16:53:00,45
11/13/2019,17:53:00,43
11/13/2019,18:53:00,42
11/13/2019,19:53:00,42
11/13/2019,20:53:00,41
11/13/2019,21:53:00,37
11/13/2019,22:53:00,37
11/13/2019,23:53:00,41
11/14/2019,00:53:00,41
11/14/2019,01:53:00,40
11/14/2019,02:53:00,39
11/14/2019,03:53:00,38
11/14/2019,04:53:00,39
11/14/2019,05:53:00,38
11/14/2019,06:53:00,39
11/14/2019,07:53:00,40
11/14/2019,08:53:00,41
11/14/2019,09:53:00,43
11/14/2019,10:53:00,45
11/14/2019,11:53:00,46
11/14/2019,12:53:00,46
11/14/2019,13:53:00,46
11/14/2019,14:53:00,45
11/14/2019,15:53:00,45
11/14/2019,16:53:00,44
11/14/2019,17:53:00,44
11/14/2019,18:53:00,43
11/14/2019,19:53:00,43
11/14/2019,20:53:00,43
11/14/2019,21:53:00,43
11/14/2019,22:53:00,43
11/14/2019,23:53:00,43
11/15/2019,00:53:00,42
11/15/2019,01:53:00,42
11/15/2019,02:53:00,42
11/15/2019,03:53:00,42
11/15/2019,04:53:00,42
11/15/2019,05:53:00,43
11/15/2019,06:53:00,43
11/15/2019,07:53:00,44
11/15/2019,08:53:00,43
11/15/2019,09:53:00,42
11/15/2019,10:53:00,43
11/15/2019,11:53:00,44
11/15/2019,12:53:00,47
11/15/2019,13:53:00,48
11/15/2019,14:53:00,49
11/15/2019,15:53:00,49
11/15/2019,16:53:00,46
11/15/2019,17:53:00,46
11/15/2019,18:53:00,42
11/15/2019,19:53:00,42
11/15/2019,20:53:00,41
11/15/2019,21:53:00,40
11/15/2019,22:53:00,39
11/15/2019,23:53:00,38
11/16/2019,00:53:00,37
11/16/2019,01:53:00,36
11/16/2019,02:53:00,35
11/16/2019,03:53:00,31
11/16/2019,04:53:00,30
11/16/2019,05:53:00,32
11/16/2019,06:53:00,31
11/16/2019,07:53:00,38
11/16/2019,08:53:00,43
11/16/2019,09:53:00,47
11/16/2019,10:53:00,51
11/16/2019,11:53:00,54
11/16/2019,12:53:00,57
11/16/2019,13:53:00,59
11/16/2019,14:53:00,60
11/16/2019,15:53:00,58
11/16/2019,16:53:00,49
11/16/2019,17:53:00,47
11/16/2019,18:53:00,43
11/16/2019,19:53:00,39
11/16/2019,20:53:00,40
11/16/2019,21:53:00,38
11/16/2019,22:53:00,37
11/16/2019,23:53:00,37
11/17/2019,00:53:00,35
11/17/2019,01:53:00,35
11/17/2019,02:53:00,35
11/17/2019,03:53:00,34
11/17/2019,04:53:00,35
11/17/2019,05:53:00,34
11/17/2019,06:53:00,35
11/17/2019,07:53:00,43
11/17/2019,08:53:00,54
11/17/2019,09:53:00,59
11/17/2019,10:53:00,62
11/17/2019,11:53:00,65
11/17/2019,12:53:00,65
11/17/2019,13:53:00,66
11/17/2019,14:53:00,66
11/17/2019,15:53:00,65
11/17/2019,16:53:00,60
11/17/2019,17:53:00,57
11/17/2019,18:53:00,50
11/17/2019,19:53:00,46
11/17/2019,20:53:00,46
11/17/2019,21:53:00,44
11/17/2019,22:53:00,41
11/17/2019,23:53:00,40
11/18/2019,00:53:00,37
11/18/2019,01:53:00,38
11/18/2019,02:53:00,36
11/18/2019,03:53:00,36
11/18/2019,04:53:00,35
11/18/2019,05:53:00,36
11/18/2019,06:53:00,36
11/18/2019,07:53:00,41
11/18/2019,08:53:00,46
11/18/2019,09:53:00,53
11/18/2019,10:53:00,55
11/18/2019,11:53:00,58
11/18/2019,12:53:00,60
11/18/2019,13:53:00,60
11/18/2019,14:53:00,58
11/18/2019,15:53:00,57
11/18/2019,16:53:00,54
11/18/2019,17:53:00,52
11/18/2019,18:53:00,49
11/18/2019,19:53:00,47
11/18/2019,20:53:00,44
11/18/2019,21:53:00,47
11/18/2019,22:53:00,43
11/18/2019,23:53:00,43
11/19/2019,00:53:00,42
11/19/2019,01:53:00,44
11/19/2019,02:53:00,44
11/19/2019,03:53:00,44
11/19/2019,04:53:00,43
11/19/2019,05:53:00,44
11/19/2019,06:53:00,43
11/19/2019,07:53:00,48
11/19/2019,08:53:00,52
11/19/2019,09:53:00,57
11/19/2019,10:53:00,60
11/19/2019,11:53:00,62
11/19/2019,12:53:00,64
11/19/2019,13:53:00,67
11/19/2019,14:53:00,66
11/19/2019,15:53:00,65
11/19/2019,16:53:00,61
11/19/2019,17:53:00,59
11/19/2019,18:53:00,52
11/19/2019,19:53:00,49
11/19/2019,20:53:00,55
11/19/2019,21:53:00,50
11/19/2019,22:53:00,47
11/19/2019,23:53:00,44
11/20/2019,00:53:00,43
11/20/2019,01:53:00,42
11/20/2019,02:53:00,40
11/20/2019,03:53:00,38
11/20/2019,04:53:00,38
11/20/2019,05:53:00,37
11/20/2019,06:53:00,37
11/20/2019,07:53:00,45
11/20/2019,08:53:00,55
11/20/2019,09:53:00,61
11/20/2019,10:53:00,63
11/20/2019,11:53:00,65
11/20/2019,12:53:00,66
11/20/2019,13:53:00,67
11/20/2019,14:53:00,67
11/20/2019,15:53:00,61
11/20/2019,16:53:00,57
11/20/2019,17:53:00,54
11/20/2019,18:53:00,52
11/20/2019,19:53:00,51
11/20/2019,20:53:00,50
11/20/2019,21:53:00,49
11/20/2019,22:53:00,50
11/20/2019,23:53:00,49
11/21/2019,00:53:00,47
11/21/2019,01:53:00,47
11/21/2019,02:53:00,45
11/21/2019,03:53:00,45
11/21/2019,04:53:00,46
11/21/2019,05:53:00,45
11/21/2019,06:53:00,51
11/21/2019,07:53:00,54
11/21/2019,08:53:00,57
11/21/2019,09:53:00,60
11/21/2019,10:53:00,62
11/21/2019,11:53:00,63
11/21/2019,12:53:00,63
11/21/2019,13:53:00,63
11/21/2019,14:53:00,64
11/21/2019,15:53:00,63
11/21/2019,16:53:00,63
11/21/2019,17:53:00,62
11/21/2019,18:53:00,60
11/21/2019,19:53:00,58
11/21/2019,20:53:00,60
11/21/2019,21:53:00,60
11/21/2019,22:53:00,60
11/21/2019,23:53:00,55
11/22/2019,00:53:00,55
11/22/2019,01:53:00,56
11/22/2019,02:53:00,58
11/22/2019,03:53:00,59
11/22/2019,04:08:00,59
11/22/2019,04:35:00,59
11/22/2019,04:53:00,59
11/22/2019,05:53:00,59
11/22/2019,06:53:00,58
11/22/2019,07:53:00,61
11/22/2019,08:53:00,64
11/22/2019,09:53:00,67
11/22/2019,10:20:00,66
11/22/2019,10:53:00,67
11/22/2019,11:01:00,67
11/22/2019,11:53:00,67
11/22/2019,12:45:00,68
11/22/2019,12:53:00,67
11/22/2019,13:04:00,65
11/22/2019,13:17:00,65
11/22/2019,13:51:00,64
11/22/2019,13:53:00,64
11/22/2019,14:51:00,63
11/22/2019,14:53:00,63
11/22/2019,15:53:00,64
11/22/2019,16:53:00,64
11/22/2019,17:10:00,64
11/22/2019,17:17:00,64
11/22/2019,17:51:00,64
11/22/2019,17:53:00,64
11/22/2019,18:53:00,64
11/22/2019,19:53:00,64
11/22/2019,20:53:00,63
11/22/2019,21:11:00,63
11/22/2019,21:53:00,62
11/22/2019,22:44:00,64
11/22/2019,22:51:00,64
11/22/2019,22:53:00,64
11/22/2019,23:18:00,65
11/22/2019,23:53:00,64
11/23/2019,00:53:00,64
11/23/2019,01:02:00,65
11/23/2019,01:53:00,64
11/23/2019,02:01:00,64
11/23/2019,02:25:00,64
11/23/2019,02:33:00,64
11/23/2019,02:53:00,64
11/23/2019,03:27:00,64
11/23/2019,03:37:00,64
11/23/2019,03:45:00,64
11/23/2019,03:53:00,64
11/23/2019,03:55:00,64
11/23/2019,04:04:00,64
11/23/2019,04:13:00,64
11/23/2019,04:53:00,64
11/23/2019,05:17:00,64
11/23/2019,05:24:00,64
11/23/2019,05:37:00,64
11/23/2019,05:45:00,64
11/23/2019,05:51:00,64
11/23/2019,05:53:00,64
11/23/2019,06:00:00,64
11/23/2019,06:22:00,65
11/23/2019,06:36:00,65
11/23/2019,06:43:00,65
11/23/2019,06:51:00,64
11/23/2019,06:53:00,65
11/23/2019,07:21:00,65
11/23/2019,07:44:00,65
11/23/2019,07:53:00,65
11/23/2019,07:57:00,65
11/23/2019,08:18:00,65
11/23/2019,08:34:00,66
11/23/2019,08:38:00,65
11/23/2019,08:53:00,65
11/23/2019,09:00:00,65
11/23/2019,09:16:00,65
11/23/2019,09:51:00,64
11/23/2019,09:53:00,65
11/23/2019,10:51:00,63
11/23/2019,10:53:00,63
11/23/2019,11:29:00,61
11/23/2019,11:36:00,61
11/23/2019,11:53:00,60
11/23/2019,12:10:00,60
11/23/2019,12:31:00,58
11/23/2019,12:53:00,57
11/23/2019,13:53:00,56
11/23/2019,14:53:00,54
11/23/2019,15:53:00,51
11/23/2019,16:53:00,50
11/23/2019,17:53:00,49
11/23/2019,18:15:00,49
11/23/2019,18:53:00,49
11/23/2019,19:51:00,48
11/23/2019,19:53:00,48
11/23/2019,20:51:00,48
11/23/2019,20:53:00,48
11/23/2019,21:41:00,48
11/23/2019,21:53:00,47
11/23/2019,22:17:00,47
11/23/2019,22:53:00,46
11/23/2019,23:53:00,46
11/24/2019,00:53:00,46
11/24/2019,01:41:00,45
11/24/2019,01:48:00,45
11/24/2019,01:53:00,45
11/24/2019,02:10:00,45
11/24/2019,02:53:00,44
11/24/2019,03:53:00,44
11/24/2019,04:53:00,43
11/24/2019,05:53:00,43
11/24/2019,06:17:00,43
11/24/2019,06:53:00,43
11/24/2019,07:53:00,43
11/24/2019,08:51:00,45
11/24/2019,08:53:00,46
11/24/2019,09:53:00,48
11/24/2019,10:53:00,51
11/24/2019,11:53:00,54
11/24/2019,12:53:00,55
11/24/2019,13:53:00,56
11/24/2019,14:53:00,55
11/24/2019,15:53:00,54
11/24/2019,16:53:00,52
11/24/2019,17:53:00,49
11/24/2019,18:53:00,48
11/24/2019,19:53:00,45
11/24/2019,20:53:00,42
11/24/2019,21:53:00,40
11/24/2019,22:53:00,39
11/24/2019,23:53:00,38
11/25/2019,00:53:00,37
11/25/2019,01:53:00,36
11/25/2019,02:53:00,36
11/25/2019,03:53:00,36
11/25/2019,04:53:00,35
11/25/2019,05:53:00,35
11/25/2019,06:53:00,35
11/25/2019,07:53:00,42
11/25/2019,08:53:00,49
11/25/2019,09:53:00,54
11/25/2019,10:53:00,56
11/25/2019,11:53:00,59
11/25/2019,12:53:00,59
11/25/2019,13:53:00,61
11/25/2019,14:53:00,62
11/25/2019,15:53:00,61
11/25/2019,16:53:00,57
11/25/2019,17:53:00,53
11/25/2019,18:53:00,50
11/25/2019,19:53:00,47
11/25/2019,20:53:00,47
11/25/2019,21:53:00,46
11/25/2019,22:53:00,50
11/25/2019,23:53:00,50
11/26/2019,00:53:00,47
11/26/2019,01:53:00,49
11/26/2019,02:53:00,48
11/26/2019,03:53:00,49
11/26/2019,04:53:00,49
11/26/2019,05:53:00,49
11/26/2019,06:53:00,49
11/26/2019,07:53:00,51
11/26/2019,08:51:00,54
11/26/2019,08:53:00,54
11/26/2019,08:55:00,54
11/26/2019,09:53:00,56
11/26/2019,10:39:00,59
11/26/2019,10:53:00,60
11/26/2019,11:53:00,65
11/26/2019,12:53:00,68
11/26/2019,13:53:00,69
11/26/2019,14:53:00,69
11/26/2019,15:53:00,68
11/26/2019,16:53:00,66
11/26/2019,17:53:00,66
11/26/2019,18:53:00,67
11/26/2019,19:53:00,66
11/26/2019,20:53:00,65
11/26/2019,21:35:00,65
11/26/2019,21:53:00,65
11/26/2019,22:18:00,66
11/26/2019,22:53:00,66
11/26/2019,23:33:00,66
11/26/2019,23:53:00,66
11/27/2019,00:26:00,66
11/27/2019,00:53:00,67
11/27/2019,01:53:00,68
11/27/2019,02:53:00,68
11/27/2019,03:53:00,69
11/27/2019,04:31:00,70
11/27/2019,04:53:00,69
11/27/2019,05:51:00,70
11/27/2019,05:53:00,69
11/27/2019,06:46:00,69
11/27/2019,06:53:00,69
11/27/2019,07:00:00,69
11/27/2019,07:05:00,69
11/27/2019,07:18:00,66
11/27/2019,07:40:00,65
11/27/2019,07:53:00,66
11/27/2019,08:53:00,68
11/27/2019,09:53:00,71
11/27/2019,10:53:00,71
11/27/2019,11:53:00,73
11/27/2019,12:53:00,73
11/27/2019,13:53:00,73
11/27/2019,14:53:00,69
11/27/2019,15:53:00,66
11/27/2019,16:53:00,61
11/27/2019,17:53:00,58
11/27/2019,18:53:00,52
11/27/2019,19:53:00,50
11/27/2019,20:53:00,48
11/27/2019,21:53:00,48
11/27/2019,22:53:00,44
11/27/2019,23:53:00,44
11/28/2019,00:53:00,44
11/28/2019,01:53:00,42
11/28/2019,02:53:00,42
11/28/2019,03:53:00,40
11/28/2019,04:53:00,41
11/28/2019,05:53:00,42
11/28/2019,06:53:00,43
11/28/2019,07:53:00,47
11/28/2019,08:53:00,51
11/28/2019,09:53:00,54
11/28/2019,10:53:00,58
11/28/2019,11:53:00,61
11/28/2019,12:53:00,63
11/28/2019,13:53:00,63
11/28/2019,14:53:00,61
11/28/2019,15:53:00,60
11/28/2019,16:53:00,56
11/28/2019,17:53:00,53
11/28/2019,18:53:00,53
11/28/2019,19:53:00,52
11/28/2019,20:53:00,51
11/28/2019,21:53:00,50
11/28/2019,22:53:00,50
11/28/2019,23:53:00,49
11/29/2019,00:53:00,48
11/29/2019,01:53:00,48
11/29/2019,02:53:00,49
11/29/2019,03:53:00,49
11/29/2019,04:53:00,47
11/29/2019,05:53:00,46
11/29/2019,06:53:00,47
11/29/2019,07:53:00,50
11/29/2019,08:53:00,53
11/29/2019,09:00:00,53
11/29/2019,09:12:00,54
11/29/2019,09:53:00,56
11/29/2019,10:09:00,57
11/29/2019,10:53:00,58
11/29/2019,11:53:00,60
11/29/2019,12:34:00,62
11/29/2019,12:53:00,63
11/29/2019,13:39:00,65
11/29/2019,13:53:00,64
11/29/2019,14:53:00,65
11/29/2019,15:53:00,64
11/29/2019,16:53:00,63
11/29/2019,17:53:00,62
11/29/2019,18:53:00,62
11/29/2019,19:53:00,61
11/29/2019,20:53:00,61
11/29/2019,21:24:00,62
11/29/2019,21:53:00,62
11/29/2019,22:27:00,62
11/29/2019,22:53:00,63
11/29/2019,23:53:00,62
11/30/2019,00:27:00,61
11/30/2019,00:53:00,61
11/30/2019,01:53:00,60
11/30/2019,02:53:00,60
11/30/2019,03:48:00,61
11/30/2019,03:53:00,60
11/30/2019,04:53:00,61
11/30/2019,05:20:00,59
11/30/2019,05:53:00,58
11/30/2019,06:53:00,58
11/30/2019,07:53:00,62
11/30/2019,08:53:00,67
11/30/2019,09:53:00,70
11/30/2019,10:53:00,71
11/30/2019,11:53:00,74
11/30/2019,12:53:00,73
11/30/2019,13:29:00,72
11/30/2019,13:53:00,72
11/30/2019,14:22:00,72
11/30/2019,14:53:00,73
11/30/2019,15:53:00,73
11/30/2019,16:53:00,71
11/30/2019,17:53:00,70
11/30/2019,18:53:00,71
11/30/2019,19:53:00,72
11/30/2019,20:53:00,71
11/30/2019,21:02:00,69
11/30/2019,21:51:00,70
11/30/2019,21:53:00,69
11/30/2019,21:55:00,70
11/30/2019,22:53:00,70
11/30/2019,23:53:00,71
12/1/2019,00:16:00,68
12/1/2019,00:27:00,65
12/1/2019,00:35:00,65
12/1/2019,00:53:00,64
12/1/2019,01:53:00,62
12/1/2019,02:53:00,59
12/1/2019,03:53:00,55
12/1/2019,04:53:00,53
12/1/2019,05:53:00,54
12/1/2019,06:53:00,54
12/1/2019,07:53:00,56
12/1/2019,08:53:00,58
12/1/2019,09:53:00,60
12/1/2019,10:53:00,63
12/1/2019,11:53:00,64
12/1/2019,12:53:00,65
12/1/2019,13:53:00,63
12/1/2019,14:53:00,61
12/1/2019,15:53:00,59
12/1/2019,16:53:00,55
12/1/2019,17:53:00,51
12/1/2019,18:53:00,49
12/1/2019,19:53:00,48
12/1/2019,20:53:00,48
12/1/2019,21:53:00,47
12/1/2019,22:53:00,47
12/1/2019,23:53:00,45
12/2/2019,00:53:00,42
12/2/2019,01:53:00,40
12/2/2019,02:53:00,39
12/2/2019,03:53:00,40
12/2/2019,04:53:00,40
12/2/2019,05:53:00,40
12/2/2019,06:53:00,40
12/2/2019,07:53:00,40
12/2/2019,08:53:00,41
12/2/2019,09:53:00,43
12/2/2019,10:53:00,43
12/2/2019,11:53:00,45
12/2/2019,12:53:00,44
12/2/2019,13:53:00,42
12/2/2019,14:53:00,42
12/2/2019,15:53:00,41
12/2/2019,16:53:00,40
12/2/2019,17:53:00,40
12/2/2019,18:53:00,39
12/2/2019,19:53:00,39
12/2/2019,20:53:00,39
12/2/2019,21:53:00,39
12/2/2019,22:53:00,38
12/2/2019,23:53:00,38
12/3/2019,00:51:00,37
12/3/2019,00:53:00,37
12/3/2019,01:53:00,36
12/3/2019,02:53:00,36
12/3/2019,03:53:00,36
12/3/2019,04:53:00,36
12/3/2019,05:53:00,37
12/3/2019,06:53:00,36
12/3/2019,07:53:00,37
12/3/2019,08:51:00,37
12/3/2019,08:53:00,38
12/3/2019,09:53:00,40
12/3/2019,10:53:00,43
12/3/2019,11:53:00,45
12/3/2019,12:53:00,48
12/3/2019,13:53:00,49
12/3/2019,14:53:00,49
12/3/2019,15:53:00,49
12/3/2019,16:53:00,47
12/3/2019,17:53:00,45
12/3/2019,18:53:00,41
12/3/2019,19:53:00,40
12/3/2019,20:53:00,37
12/3/2019,21:53:00,36
12/3/2019,22:53:00,36
12/3/2019,23:53:00,34
12/4/2019,00:53:00,34
12/4/2019,01:53:00,34
12/4/2019,02:53:00,33
12/4/2019,03:53:00,32
12/4/2019,04:53:00,32
12/4/2019,05:53:00,33
12/4/2019,06:53:00,31
12/4/2019,07:53:00,39
12/4/2019,08:53:00,45
12/4/2019,09:53:00,48
12/4/2019,10:53:00,54
12/4/2019,11:53:00,58
12/4/2019,12:53:00,61
12/4/2019,13:53:00,62
12/4/2019,14:53:00,62
12/4/2019,15:53:00,60
12/4/2019,16:53:00,57
12/4/2019,17:53:00,52
12/4/2019,18:53:00,47
12/4/2019,19:53:00,45
12/4/2019,20:53:00,42
12/4/2019,21:53:00,41
12/4/2019,22:53:00,41
12/4/2019,23:53:00,40
12/5/2019,00:53:00,40
12/5/2019,01:53:00,38
12/5/2019,02:53:00,40
12/5/2019,03:53:00,37
12/5/2019,04:53:00,37
12/5/2019,05:53:00,37
12/5/2019,06:53:00,36
12/5/2019,07:53:00,42
12/5/2019,08:53:00,49
12/5/2019,09:53:00,55
12/5/2019,10:53:00,62
12/5/2019,11:53:00,63
12/5/2019,12:53:00,64
12/5/2019,13:53:00,64
12/5/2019,14:53:00,65
12/5/2019,15:53:00,62
12/5/2019,16:53:00,59
12/5/2019,17:53:00,54
12/5/2019,18:53:00,52
12/5/2019,19:53:00,50
12/5/2019,20:53:00,46
12/5/2019,21:53:00,45
12/5/2019,22:53:00,44
12/5/2019,23:53:00,43
12/6/2019,00:53:00,44
12/6/2019,01:53:00,48
